tourney_date,surface,tourney_level,best_of,winner_name,loser_name,winner_id,loser_id,winner_rank,loser_rank,winner_age,winner_ht,winner_hand,loser_age,loser_ht,loser_hand,round
20250516,Clay,M,3,Jannik Sinner,Todd Paul,206173,104652,1,12,23.748117727583846,191.0,R,39.38672142368241,180.0,L,Semifinals
20250516,Clay,M,3,Carlos Alcaraz,Lorenzo Musetti,207989,207518,3,9,22.031485284052017,183.0,R,23.20328542094456,185.0,R,Semifinals
20250518,Clay,A,3,Alexei Popyrin,Nicolas Jarry,200615,111797,25,150,25.78507871321013,196.0,R,29.60164271047228,201.0,R,1st Round
20250518,Clay,A,3,Luciano Darderi,Dedura D.,209260,-1,45,372,23.255304585900067,183.0,R,,,,1st Round
20250518,Clay,M,3,Carlos Alcaraz,Jannik Sinner,207989,206173,3,1,22.036960985626283,183.0,R,23.753593429158112,191.0,R,The Final
20250518,Clay,A,3,Francisco Cerundolo,Pablo Martinez,202103,103492,18,48,26.76249144421629,185.0,R,45.3388090349076,,R,1st Round
20250518,Clay,A,3,Nuno Borges,Alex Michelsen,132686,210506,41,33,28.240930869267626,185.0,R,20.72826830937714,193.0,R,1st Round
20250519,Clay,A,3,Jonathan Engel,Jan Lennard Struff,143027,105526,333,86,42.81177275838467,,U,35.06639288158795,193.0,R,1st Round
20250519,Clay,A,3,Jiri Lehecka,Borna Gojo,208103,127339,37,255,23.526351813826146,185.0,R,27.222450376454482,196.0,R,1st Round
20250519,Clay,A,3,Andrey Rublev,Damir Dzumhur,126094,106000,17,69,27.578370978781656,188.0,R,32.99657768651608,175.0,R,1st Round
20250519,Clay,A,3,Alexander Zverev,Andrej Kovacevic,100644,133441,3,80,28.079397672826833,198.0,R,36.889801505817935,,U,1st Round
20250519,Clay,A,3,Kei Nishikori,Learner Tien,105453,210530,62,67,35.38672142368241,178.0,R,19.460643394934976,180.0,L,1st Round
20250519,Clay,A,3,Quentin Halys,Jaume Munar,111460,144719,50,58,28.56125941136208,191.0,R,28.03832991101985,183.0,R,1st Round
20250519,Clay,A,3,Marton Fucsovics,Zizou Bergs,105916,200267,134,49,33.275838466803556,188.0,R,25.960301163586585,185.0,R,1st Round
20250519,Clay,A,3,Cameron Norrie,Dominic Stricker,111815,208502,90,233,29.738535249828885,188.0,L,22.757015742642025,183.0,L,1st Round
20250519,Clay,A,3,Sebastian Ofner,Ivan Gakhov,124116,123809,128,265,29.018480492813143,191.0,R,28.536618754277892,191.0,L,1st Round
20250519,Clay,A,3,Alexandre Muller,Elias Ymer,124186,111200,40,279,28.292950034223136,183.0,R,29.10609171800137,185.0,R,1st Round
20250519,Clay,A,3,Matteo Arnaldi,Hugo Gaston,208286,200384,39,74,24.23545516769336,185.0,R,24.643394934976044,173.0,L,1st Round
20250519,Clay,A,3,Roberto Bautista Agut,Marcos Giron,105138,106218,57,43,37.09514031485284,183.0,R,31.81930184804928,180.0,R,1st Round
20250519,Clay,A,3,Jacob Fearnley,Dusan Lajovic,207985,105583,54,124,23.84394250513347,183.0,R,34.88569472963724,183.0,R,1st Round
20250520,Clay,A,3,Frances Tiafoe,Bu Y.,126207,-1,15,70,27.329226557152634,188.0,R,,,,1st Round
20250520,Clay,A,3,Tomas Martin Etcheverry,Francisco Comesana,144869,207681,55,64,25.83983572895277,196.0,R,24.618754277891856,178.0,R,1st Round
20250520,Clay,A,3,Hubert Hurkacz,Arthur Cazaux,128034,209070,31,113,28.268309377138944,196.0,R,22.740588637919235,183.0,R,1st Round
20250520,Clay,A,3,Mpetshi G.,Alexander Bublik,-1,122330,32,51,,,,27.923340177960302,196.0,R,1st Round
20250520,Clay,A,3,Flavio Cobolli,Vitaliy Sachko,207925,126964,35,235,23.039014373716633,183.0,R,27.849418206707735,188.0,R,1st Round
20250520,Clay,A,3,Alejandro Davidovich Fokina,Gael Monfils,200221,104792,26,42,25.95756331279945,183.0,R,38.71594798083505,193.0,R,1st Round
20250520,Clay,A,3,Camilo Ugo Carabelli,Sebastian Baez,200116,202104,52,36,25.924709103353866,185.0,R,24.39151266255989,170.0,R,1st Round
20250520,Clay,A,3,Fabian Marozsan,Karue Sell,206681,106264,56,300,25.61533196440794,193.0,R,31.515400410677618,183.0,R,1st Round
20250520,Clay,A,3,Arthur Rinderknech,Miomir Kecmanovic,126239,200175,72,46,29.82614647501711,196.0,R,25.71937029431896,183.0,R,1st Round
20250520,Clay,A,3,Felix Auger Aliassime,Daniel Altmaier,200000,127157,30,66,24.78028747433265,193.0,R,26.68583162217659,188.0,R,1st Round
20250521,Clay,A,3,Alexei Popyrin,Jacob Fearnley,200615,207985,25,54,25.793292265571527,196.0,R,23.849418206707735,183.0,R,2nd Round
20250521,Clay,A,3,Taylor Fritz,Quentin Halys,126203,111460,4,50,27.561943874058862,196.0,R,28.566735112936346,191.0,R,2nd Round
20250521,Clay,A,3,Sebastian Ofner,Nuno Borges,124116,132686,128,41,29.023956194387406,191.0,R,28.249144421629023,185.0,R,2nd Round
20250521,Clay,A,3,Alexandre Muller,Alexander Zverev,124186,100644,40,3,28.298425735797398,183.0,R,28.084873374401095,198.0,R,2nd Round
20250521,Clay,A,3,Flavio Cobolli,Alejandro Davidovich Fokina,207925,200221,35,26,23.041752224503764,183.0,R,25.960301163586585,183.0,R,2nd Round
20250521,Clay,A,3,Novak Djokovic,Marton Fucsovics,104925,105916,6,134,37.998631074606436,188.0,R,33.281314168377826,188.0,R,2nd Round
20250521,Clay,A,3,Hubert Hurkacz,Arthur Rinderknech,128034,126239,31,72,28.27104722792608,196.0,R,29.828884325804243,196.0,R,2nd Round
20250521,Clay,A,3,Tomas Martin Etcheverry,Camilo Ugo Carabelli,144869,200116,55,52,25.842573579739906,196.0,R,25.927446954141,185.0,R,2nd Round
20250521,Clay,A,3,Matteo Arnaldi,Fabian Marozsan,208286,206681,39,56,24.240930869267626,185.0,R,25.61806981519507,193.0,R,2nd Round
20250521,Clay,A,3,Roberto Bautista Agut,Frances Tiafoe,105138,126207,57,15,37.100616016427104,183.0,R,27.33196440793977,188.0,R,2nd Round
20250521,Clay,A,3,Andrey Rublev,Jonathan Engel,126094,143027,17,333,27.583846680355922,188.0,R,42.81724845995893,,U,2nd Round
20250521,Clay,A,3,Jiri Lehecka,Francisco Cerundolo,208103,202103,37,18,23.531827515400412,185.0,R,26.770704996577688,185.0,R,2nd Round
20250521,Clay,A,3,Luciano Darderi,Brandon Nakashima,209260,206909,45,29,23.263518138261464,183.0,R,23.797399041752225,188.0,R,2nd Round
20250521,Clay,A,3,Felix Auger Aliassime,Mpetshi G.,200000,-1,30,32,24.78302532511978,193.0,R,,,,2nd Round
20250522,Clay,A,3,Tomas Martin Etcheverry,Jiri Lehecka,144869,208103,55,37,25.845311430527037,196.0,R,23.534565366187543,185.0,R,Quarterfinals
20250522,Clay,A,3,Felix Auger Aliassime,Alexandre Muller,200000,124186,30,40,24.78576317590691,193.0,R,28.301163586584533,183.0,R,Quarterfinals
20250522,Clay,A,3,Andrey Rublev,Luciano Darderi,126094,209260,17,45,27.586584531143053,188.0,R,23.266255989048595,183.0,R,Quarterfinals
20250522,Clay,A,3,Cameron Norrie,Alexei Popyrin,111815,200615,90,25,29.746748802190282,188.0,L,25.796030116358658,196.0,R,Quarterfinals
20250522,Clay,A,3,Sebastian Ofner,Karen Khachanov,124116,111575,128,24,29.026694045174537,191.0,R,29.00205338809035,198.0,R,Quarterfinals
20250522,Clay,A,3,Hubert Hurkacz,Taylor Fritz,128034,126203,31,4,28.27378507871321,196.0,R,27.564681724845997,196.0,R,Quarterfinals
20250522,Clay,A,3,Novak Djokovic,Matteo Arnaldi,104925,208286,6,39,38.001368925393564,188.0,R,24.243668720054757,185.0,R,Quarterfinals
20250522,Clay,A,3,Flavio Cobolli,Roberto Bautista Agut,207925,105138,35,57,23.044490075290895,183.0,R,37.10335386721424,183.0,R,Quarterfinals
20250523,Clay,A,3,Flavio Cobolli,Tomas Martin Etcheverry,207925,144869,35,55,23.04722792607803,183.0,R,25.848049281314168,196.0,R,Semifinals
20250523,Clay,A,3,Andrey Rublev,Felix Auger Aliassime,126094,200000,17,30,27.589322381930184,188.0,R,24.788501026694046,193.0,R,Semifinals
20250523,Clay,A,3,Novak Djokovic,Cameron Norrie,104925,111815,6,90,38.0041067761807,188.0,R,29.749486652977414,188.0,L,Semifinals
20250523,Clay,A,3,Hubert Hurkacz,Sebastian Ofner,128034,124116,31,128,28.27652292950034,196.0,R,29.02943189596167,191.0,R,Semifinals
20250524,Clay,A,3,Flavio Cobolli,Andrey Rublev,207925,126094,35,17,23.04996577686516,183.0,R,27.592060232717316,188.0,R,The Final
20250524,Clay,A,3,Novak Djokovic,Hubert Hurkacz,104925,128034,6,31,38.00684462696783,188.0,R,28.279260780287473,196.0,R,The Final
20250525,Clay,G,5,Lorenzo Musetti,Yannick Hanfmann,207518,105870,7,142,23.227926078028748,185.0,R,33.530458590006845,193.0,R,1st Round
20250525,Clay,G,5,Vit Kopriva,Thiago Monteiro,200240,106329,86,131,27.942505133470227,178.0,R,30.98425735797399,183.0,L,1st Round
20250525,Clay,G,5,Fabian Marozsan,Luca Nardi,206681,208134,56,95,25.6290212183436,193.0,R,21.801505817932924,185.0,R,1st Round
20250525,Clay,G,5,Damir Dzumhur,Thiago Agustin Tirante,106000,202058,69,132,33.01300479123888,175.0,R,24.123203285420946,185.0,R,1st Round
20250525,Clay,G,5,Marton Fucsovics,Tristan Schoolkate,105916,209262,124,128,33.29226557152635,188.0,R,24.240930869267626,183.0,R,1st Round
20250525,Clay,G,5,Bryan Shelton,Lorenzo Sonego,101214,132283,13,44,59.422313483915126,185.0,R,30.039698836413415,191.0,R,1st Round
20250525,Clay,G,5,Eduardo Nava,Botic Van De Zandschulp,124013,122298,137,89,28.205338809034906,180.0,R,29.639972621492127,191.0,R,1st Round
20250525,Clay,G,5,Jenson Brooksby,Jaime Faria,202385,210262,161,115,24.577686516084874,188.0,R,21.801505817932924,188.0,R,1st Round
20250525,Clay,G,5,Nuno Borges,Kyrian Jacquet,132686,208021,41,150,28.26009582477755,185.0,R,24.03832991101985,178.0,R,1st Round
20250525,Clay,G,5,Matteo Gigante,Benjamin Hassan,209261,133975,167,220,23.38672142368241,,L,30.302532511978097,183.0,R,1st Round
20250525,Clay,G,5,Hamad Medjedovic,Kamil Majchrzak,209098,111794,74,96,21.853524982888434,188.0,R,29.363449691991786,180.0,R,1st Round
20250525,Clay,G,5,Todd Paul,Elmer Moller,104652,209284,12,112,39.4113620807666,180.0,L,21.87816563997262,183.0,R,1st Round
20250525,Clay,G,5,Mariano Navone,Brandon Nakashima,208363,206909,97,32,24.238193018480494,178.0,R,23.808350444900753,188.0,R,1st Round
20250525,Clay,G,5,Frances Tiafoe,Roman Safiullin,126207,126128,16,72,27.342915811088297,188.0,R,27.797399041752225,185.0,R,1st Round
20250525,Clay,G,5,Mpetshi G.,Zizou Bergs,-1,200267,37,50,,,,25.976728268309376,185.0,R,1st Round
20250525,Clay,G,5,Reilly Opelka,Rinky Hijikata,124187,208014,93,78,27.73990417522245,211.0,R,24.249144421629023,178.0,R,1st Round
20250525,Clay,G,5,Pablo Carreno Busta,Francisco Comesana,105807,207681,99,64,33.869952087611225,188.0,R,24.632443531827516,178.0,R,1st Round
20250525,Clay,G,5,Juan Manuel Cerundolo,Alex Michelsen,207678,210506,109,33,23.523613963039015,183.0,L,20.747433264887064,193.0,R,1st Round
20250525,Clay,G,5,Daniel Elahi Galan,Valentin Royer,123755,208316,122,120,28.933607118412045,191.0,R,23.98904859685147,188.0,R,1st Round
20250526,Clay,G,5,Gabriel Diallo,Francisco Cerundolo,209113,202103,54,18,23.668720054757017,203.0,R,26.784394250513348,185.0,R,1st Round
20250526,Clay,G,5,Sebastian Ofner,Jan Lennard Struff,124116,105526,108,87,29.037645448323065,191.0,R,35.08555783709788,193.0,R,1st Round
20250526,Clay,G,5,Ugo Humbert,O Connell C.,200005,-1,21,82,26.915811088295687,188.0,L,,,,1st Round
20250526,Clay,G,5,Denis Shapovalov,Pablo Martinez,133430,103492,31,48,26.11362080766598,185.0,L,45.360711841204655,,R,1st Round
20250526,Clay,G,5,Filip Misolic,Bu Y.,209209,-1,153,70,23.797399041752225,180.0,R,,,,1st Round
20250526,Clay,G,5,Miomir Kecmanovic,Sebastian Baez,200175,202104,46,38,25.73579739904175,183.0,R,24.407939767282684,170.0,R,1st Round
20250526,Clay,G,5,Christian Ruud,Albert Ramos,102104,105077,8,251,52.75290896646133,188.0,R,37.35523613963039,188.0,L,1st Round
20250526,Clay,G,5,Jaume Munar,Camilo Ugo Carabelli,144719,200116,57,51,28.057494866529773,183.0,R,25.94113620807666,185.0,R,1st Round
20250526,Clay,G,5,Arthur Fils,Nicolas Jarry,209950,111797,14,149,20.95277207392197,185.0,R,29.623545516769337,201.0,R,1st Round
20250526,Clay,G,5,Karen Khachanov,Aleksandar Vukic,111575,126846,24,80,29.013004791238878,198.0,R,29.136208076659823,188.0,R,1st Round
20250526,Clay,G,5,Carlos Alcaraz,Giulio Zeppieri,207989,206748,2,310,22.05886379192334,183.0,R,23.46611909650924,183.0,L,1st Round
20250526,Clay,G,5,Alejandro Tabilo,Arthur Cazaux,126214,209070,61,113,27.980835044490075,188.0,L,22.757015742642025,183.0,R,1st Round
20250526,Clay,G,5,Jiri Lehecka,James Thompson,208103,107270,34,40,23.54551676933607,185.0,R,,,R,1st Round
20250526,Clay,G,5,Daniel Altmaier,Taylor Fritz,127157,126203,66,4,26.702258726899384,188.0,R,27.575633127994525,196.0,R,1st Round
20250526,Clay,G,5,Jannik Sinner,Arthur Rinderknech,206173,126239,1,75,23.77549623545517,191.0,R,29.842573579739906,196.0,R,1st Round
20250526,Clay,G,5,Tallon Griekspoor,Marcos Giron,134868,106218,35,43,28.89801505817933,188.0,R,31.838466803559207,180.0,R,1st Round
20250526,Clay,G,5,Richard Gasquet,Terence Atmane,104755,209279,166,121,38.93771389459275,183.0,R,23.37577002053388,193.0,L,1st Round
20250526,Clay,G,5,Jacob Fearnley,Stan Wawrinka,207985,104527,55,138,23.863107460643395,183.0,R,40.16153319644079,183.0,R,1st Round
20250526,Clay,G,5,Alejandro Davidovich Fokina,Pablo Llamas Ruiz,200221,208010,29,872,25.973990417522245,183.0,R,22.61738535249829,188.0,R,1st Round
20250526,Clay,G,5,Holger Rune,Roberto Bautista Agut,208029,105138,10,49,22.075290896646134,188.0,R,37.11430527036276,183.0,R,1st Round
20250526,Clay,G,5,Sebastian Korda,Luciano Darderi,200624,209260,23,45,24.889801505817932,196.0,R,23.277207392197127,183.0,R,1st Round
20250526,Clay,G,5,Hugo Gaston,Ugo Blanchet,200384,200259,83,193,24.66255989048597,173.0,L,26.38740588637919,175.0,R,1st Round
20250526,Clay,G,5,Stefanos Tsitsipas,Tomas Martin Etcheverry,126774,144869,20,53,26.78713210130048,193.0,R,25.856262833675565,196.0,R,1st Round
20250527,Clay,G,5,Alexander Shevchenko,Dusan Lajovic,207686,105583,103,125,24.490075290896645,185.0,R,34.90759753593429,183.0,R,1st Round
20250527,Clay,G,5,Jose Maria Draper,Mattia Bellucci,117272,208233,5,68,,,U,23.98631074606434,175.0,L,1st Round
20250527,Clay,G,5,Adam Walton,Maximilian Marterer,200443,109739,91,239,26.11088295687885,183.0,R,29.949349760438057,188.0,L,1st Round
20250527,Clay,G,5,Pierre Hugues Herbert,Benjamin Bonzi,105732,126127,147,60,34.19301848049281,188.0,R,28.9637234770705,183.0,R,1st Round
20250527,Clay,G,5,Andrey Rublev,Lloyd Harris,126094,144750,15,227,27.600273785078713,188.0,R,28.251882272416154,193.0,R,1st Round
20250527,Clay,G,5,Novak Djokovic,Matthew McDonald,104925,100554,6,98,38.01505817932922,188.0,R,66.79260780287474,,R,1st Round
20250527,Clay,G,5,Hugo Rocha,Nikoloz Basilashvili,141019,105932,200,133,40.29568788501027,,U,33.256673511293634,185.0,R,1st Round
20250527,Clay,G,5,Joshua Fonseca,Hubert Hurkacz,128159,128034,65,28,42.56536618754278,,U,28.28747433264887,196.0,R,1st Round
20250527,Clay,G,5,Gael Monfils,Hugo Dellien,104792,106198,42,90,38.73511293634497,193.0,R,31.94524298425736,180.0,R,1st Round
20250527,Clay,G,5,Jakub Mensik,Alexandre Muller,210084,124186,19,39,19.734428473648187,,U,28.314852840520192,183.0,R,1st Round
20250527,Clay,G,5,Grigor Dimitrov,Ethan Quinn,105777,210319,17,106,34.03148528405202,191.0,R,21.207392197125255,191.0,R,1st Round
20250527,Clay,G,5,Alex De Minaur,Laslo Djere,200282,111513,9,59,26.272416153319643,183.0,R,29.984941820670773,188.0,R,1st Round
20250527,Clay,G,5,Facundo Gomez,Andrej Kovacevic,121640,133441,144,76,34.02053388090349,,U,36.91170431211499,,U,1st Round
20250527,Clay,G,5,Cameron Norrie,Daniil Medvedev,111815,106421,81,11,29.760438056125942,188.0,L,29.28952772073922,198.0,R,1st Round
20250527,Clay,G,5,Matteo Arnaldi,Felix Auger Aliassime,208286,200000,36,27,24.257357973990416,185.0,R,24.799452429842574,193.0,R,1st Round
20250527,Clay,G,5,Flavio Cobolli,Marin Cilic,207925,105227,26,104,23.058179329226558,183.0,R,36.65982203969884,198.0,R,1st Round
20250527,Clay,G,5,Corentin Moutet,Clement Tabur,144895,202127,73,280,26.105407255304584,180.0,L,25.338809034907598,173.0,R,1st Round
20250527,Clay,G,5,Alexander Bublik,James Duckworth,122330,105902,62,92,27.942505133470227,196.0,R,33.347022587268995,183.0,R,1st Round
20250527,Clay,G,5,Jesper De Jong,Francesco Passaro,207411,208859,88,139,24.98836413415469,180.0,R,24.383299110198493,180.0,R,1st Round
20250527,Clay,G,5,Alexander Zverev,Learner Tien,100644,210530,3,67,28.10130047912389,198.0,R,19.482546201232033,180.0,L,1st Round
20250528,Clay,G,5,Hamad Medjedovic,Juan Manuel Cerundolo,209098,207678,74,109,21.861738535249827,188.0,R,23.531827515400412,183.0,L,2nd Round
20250528,Clay,G,5,Matteo Gigante,Stefanos Tsitsipas,209261,126774,167,20,23.394934976043807,,L,26.792607802874745,193.0,R,2nd Round
20250528,Clay,G,5,Sebastian Korda,Jenson Brooksby,200624,202385,23,161,24.895277207392198,196.0,R,24.58590006844627,188.0,R,2nd Round
20250528,Clay,G,5,Frances Tiafoe,Pablo Carreno Busta,126207,105807,16,99,27.351129363449694,188.0,R,33.87816563997262,188.0,R,2nd Round
20250528,Clay,G,5,Carlos Alcaraz,Fabian Marozsan,207989,206681,2,56,22.064339493497606,183.0,R,25.637234770704996,193.0,R,2nd Round
20250528,Clay,G,5,Karen Khachanov,Sebastian Ofner,111575,124116,24,108,29.018480492813143,198.0,R,29.04312114989733,191.0,R,2nd Round
20250528,Clay,G,5,Quentin Halys,Miomir Kecmanovic,111460,200175,52,46,28.58590006844627,191.0,R,25.741273100616016,183.0,R,2nd Round
20250528,Clay,G,5,Mariano Navone,Reilly Opelka,208363,124187,97,93,24.246406570841888,178.0,R,27.748117727583846,211.0,R,2nd Round
20250528,Clay,G,5,Holger Rune,Eduardo Nava,208029,124013,10,137,22.080766598220396,188.0,R,28.213552361396303,180.0,R,2nd Round
20250528,Clay,G,5,Lorenzo Musetti,Daniel Elahi Galan,207518,123755,7,122,23.236139630390145,185.0,R,28.941820670773442,191.0,R,2nd Round
20250528,Clay,G,5,Todd Paul,Marton Fucsovics,104652,105916,12,124,39.419575633128,180.0,L,33.30047912388775,188.0,R,2nd Round
20250528,Clay,G,5,Damir Dzumhur,Mpetshi G.,106000,-1,69,37,33.021218343600275,175.0,R,,,,2nd Round
20250528,Clay,G,5,Nuno Borges,Christian Ruud,132686,102104,41,8,28.268309377138944,185.0,R,52.75838466803559,188.0,R,2nd Round
20250528,Clay,G,5,Alexei Popyrin,Alejandro Tabilo,200615,126214,25,61,25.812457221081452,196.0,R,27.98631074606434,188.0,L,2nd Round
20250528,Clay,G,5,Daniel Altmaier,Vit Kopriva,127157,200240,66,86,26.70773442847365,188.0,R,27.95071868583162,178.0,R,2nd Round
20250529,Clay,G,5,Arthur Fils,Jaume Munar,209950,144719,14,57,20.960985626283367,185.0,R,28.06570841889117,183.0,R,2nd Round
20250529,Clay,G,5,Jiri Lehecka,Alejandro Davidovich Fokina,208103,200221,34,29,23.55373032169747,185.0,R,25.982203969883642,183.0,R,2nd Round
20250529,Clay,G,5,Alexander Bublik,Alex De Minaur,122330,200282,62,9,27.94798083504449,196.0,R,26.27789185489391,183.0,R,2nd Round
20250529,Clay,G,5,Cameron Norrie,Facundo Gomez,111815,121640,81,144,29.765913757700204,188.0,L,34.026009582477755,,U,2nd Round
20250529,Clay,G,5,Joshua Fonseca,Pierre Hugues Herbert,128159,105732,65,147,42.57084188911704,,U,34.19849418206708,188.0,R,2nd Round
20250529,Clay,G,5,Flavio Cobolli,Matteo Arnaldi,207925,208286,26,36,23.06365503080082,183.0,R,24.262833675564682,185.0,R,2nd Round
20250529,Clay,G,5,Andrey Rublev,Adam Walton,126094,200443,15,91,27.60574948665298,188.0,R,26.116358658453116,183.0,R,2nd Round
20250529,Clay,G,5,Jannik Sinner,Richard Gasquet,206173,104755,1,166,23.783709787816566,191.0,R,38.945927446954144,183.0,R,2nd Round
20250529,Clay,G,5,Tallon Griekspoor,Gabriel Diallo,134868,209113,35,54,28.906228610540726,188.0,R,23.67693360711841,203.0,R,2nd Round
20250529,Clay,G,5,Alexander Zverev,Jesper De Jong,100644,207411,3,88,28.10677618069815,198.0,R,24.993839835728952,180.0,R,2nd Round
20250529,Clay,G,5,Hugo Rocha,Jakub Mensik,141019,210084,200,19,40.30116358658453,,U,19.73990417522245,,U,2nd Round
20250529,Clay,G,5,Ethan Quinn,Alexander Shevchenko,210319,207686,106,103,21.21286789869952,191.0,R,24.49555099247091,185.0,R,2nd Round
20250529,Clay,G,5,Jose Maria Draper,Gael Monfils,117272,104792,5,42,,,U,38.74058863791923,193.0,R,2nd Round
20250529,Clay,G,5,Filip Misolic,Denis Shapovalov,209209,133430,153,31,23.805612594113622,180.0,R,26.12183436002738,185.0,L,2nd Round
20250529,Clay,G,5,Novak Djokovic,Corentin Moutet,104925,144895,6,73,38.02053388090349,188.0,R,26.11088295687885,180.0,L,2nd Round
20250530,Clay,G,5,Holger Rune,Quentin Halys,208029,111460,10,52,22.086242299794662,188.0,R,28.591375770020534,191.0,R,3rd Round
20250530,Clay,G,5,Todd Paul,Karen Khachanov,104652,111575,12,24,39.42505133470226,180.0,L,29.023956194387406,198.0,R,3rd Round
20250530,Clay,G,5,Bryan Shelton,Matteo Gigante,101214,209261,13,167,59.436002737850785,185.0,R,23.40041067761807,,L,3rd Round
20250530,Clay,G,5,Frances Tiafoe,Sebastian Korda,126207,200624,16,23,27.356605065023956,188.0,R,24.90075290896646,196.0,R,3rd Round
20250530,Clay,G,5,Carlos Alcaraz,Damir Dzumhur,207989,106000,2,69,22.069815195071868,183.0,R,33.02669404517454,175.0,R,3rd Round
20250530,Clay,G,5,Alexei Popyrin,Nuno Borges,200615,132686,25,41,25.817932922655714,196.0,R,28.27378507871321,185.0,R,3rd Round
20250530,Clay,G,5,Daniel Altmaier,Hamad Medjedovic,127157,209098,66,74,26.713210130047912,188.0,R,21.867214236824093,188.0,R,3rd Round
20250530,Clay,G,5,Lorenzo Musetti,Mariano Navone,207518,208363,7,97,23.241615331964407,185.0,R,24.251882272416154,178.0,R,3rd Round
20250531,Clay,G,5,Cameron Norrie,Jacob Fearnley,111815,207985,81,55,29.77138945927447,188.0,L,23.876796714579054,183.0,R,3rd Round
20250531,Clay,G,5,Alexander Bublik,Hugo Rocha,122330,141019,62,200,27.953456536618756,196.0,R,40.3066392881588,,U,3rd Round
20250531,Clay,G,5,Jannik Sinner,Jiri Lehecka,206173,208103,1,34,23.789185489390828,191.0,R,23.55920602327173,185.0,R,3rd Round
20250531,Clay,G,5,Alexander Zverev,Flavio Cobolli,100644,207925,3,26,28.112251882272417,198.0,R,23.069130732375086,183.0,R,3rd Round
20250531,Clay,G,5,Jose Maria Draper,Joshua Fonseca,117272,128159,5,65,,,U,42.57631759069131,,U,3rd Round
20250531,Clay,G,5,Novak Djokovic,Filip Misolic,104925,209209,6,153,38.026009582477755,188.0,R,23.811088295687885,180.0,R,3rd Round
20250531,Clay,G,5,Tallon Griekspoor,Ethan Quinn,134868,210319,35,106,28.91170431211499,188.0,R,21.218343600273784,191.0,R,3rd Round
20250601,Clay,G,5,Lorenzo Musetti,Holger Rune,207518,208029,7,10,23.247091033538673,185.0,R,22.091718001368925,188.0,R,4th Round
20250601,Clay,G,5,Carlos Alcaraz,Bryan Shelton,207989,101214,2,13,22.075290896646134,183.0,R,59.441478439425055,185.0,R,4th Round
20250601,Clay,G,5,Frances Tiafoe,Daniel Altmaier,126207,127157,16,66,27.362080766598222,188.0,R,26.718685831622178,188.0,R,4th Round
20250601,Clay,G,5,Todd Paul,Alexei Popyrin,104652,200615,12,25,39.43052703627652,180.0,L,25.82340862422998,196.0,R,4th Round
20250602,Clay,G,5,Novak Djokovic,Cameron Norrie,104925,111815,6,81,38.03148528405202,188.0,R,29.776865160848732,188.0,L,4th Round
20250602,Clay,G,5,Jannik Sinner,Andrey Rublev,206173,126094,1,15,23.794661190965094,191.0,R,27.616700889801507,188.0,R,4th Round
20250602,Clay,G,5,Alexander Bublik,Jose Maria Draper,122330,117272,62,5,27.958932238193018,196.0,R,,,U,4th Round
20250603,Clay,G,5,Lorenzo Musetti,Frances Tiafoe,207518,126207,7,16,23.252566735112936,185.0,R,27.367556468172484,188.0,R,Quarterfinals
20250603,Clay,G,5,Carlos Alcaraz,Todd Paul,207989,104652,2,12,22.080766598220396,183.0,R,39.436002737850785,180.0,L,Quarterfinals
20250604,Clay,G,5,Jannik Sinner,Alexander Bublik,206173,122330,1,62,23.800136892539356,191.0,R,27.964407939767284,196.0,R,Quarterfinals
20250604,Clay,G,5,Novak Djokovic,Alexander Zverev,104925,100644,6,3,38.03696098562629,188.0,R,28.123203285420946,198.0,R,Quarterfinals
20250606,Clay,G,5,Jannik Sinner,Novak Djokovic,206173,104925,1,6,23.805612594113622,191.0,R,38.04243668720055,188.0,R,Semifinals
20250608,Clay,G,5,Carlos Alcaraz,Jannik Sinner,207989,206173,2,1,22.094455852156056,183.0,R,23.811088295687885,191.0,R,The Final
20250609,Grass,A,3,Mpetshi G.,Roman Safiullin,-1,126128,36,74,,,,27.838466803559207,185.0,R,1st Round
20250609,Grass,A,3,Brandon Nakashima,Jacob Fearnley,206909,207985,31,49,23.849418206707735,188.0,R,23.901437371663246,183.0,R,1st Round
20250609,Grass,A,3,Jiri Lehecka,Benjamin Bonzi,208103,126127,33,61,23.583846680355922,185.0,R,28.999315537303218,183.0,R,1st Round
20250609,Grass,A,3,Gabriel Diallo,Aleksandar Vukic,209113,126846,55,79,23.707049965776864,203.0,R,29.17453798767967,188.0,R,1st Round
20250609,Grass,A,3,Nuno Borges,Nishesh Basavareddy,132686,210460,38,105,28.301163586584533,185.0,R,20.10403832991102,180.0,R,1st Round
20250609,Grass,A,3,James Thompson,Andrej Kovacevic,107270,133441,37,76,,,R,36.94729637234771,,U,1st Round
20250609,Grass,A,3,Nicolas Jarry,Luciano Darderi,111797,209260,150,48,29.661875427789184,201.0,R,23.315537303216974,183.0,R,1st Round
20250609,Grass,A,3,Jan Lennard Struff,Matteo Arnaldi,105526,208286,103,41,35.123887748117724,193.0,R,24.292950034223136,185.0,R,1st Round
20250610,Grass,A,3,Marton Fucsovics,Yannick Hanfmann,105916,105870,112,135,33.33607118412046,188.0,R,33.57426420260096,193.0,R,1st Round
20250610,Grass,A,3,Jonathan Engel,James Duckworth,143027,105902,281,94,42.87200547570158,,U,33.385352498288846,183.0,R,1st Round
